key,zh,en,file,line
"zh_e8afb7e8be93e585","请输入验证码","Please enter the verification code","admin/src/components/ForgotPasswordModal.vue","255"
"zh_e9aa8ce8af81e7a0","验证码为6位","Verification code is 6 digits","admin/src/components/ForgotPasswordModal.vue","256"
"zh_e8afb7e8be93e585","请输入新密码","Please enter new password","admin/src/components/ForgotPasswordModal.vue","261"
"zh_e5af86e7a081e995","密码长度需为8-20字符","Password length needs to be 8-20 characters","admin/src/components/ForgotPasswordModal.vue","262"
"zh_e5af86e7a081e99c","密码需包含字母","Password must contain letters","admin/src/components/ForgotPasswordModal.vue","263"
"zh_e5af86e7a081e99c","密码需包含数字","Password must contain numbers","admin/src/components/ForgotPasswordModal.vue","264"
"zh_e4b8a4e6aca1e8be","两次输入的密码不一致","The passwords entered twice are inconsistent","admin/src/components/ForgotPasswordModal.vue","270"
"zh_e68891e4bbace4bc","我们会往您的注册邮箱发送验证码，请查收","We will send a verification code to your registered email, please check it","admin/src/components/ForgotPasswordModal.vue","307"
"zh_e58f91e98081e5a4","发送失败","Sending failed","admin/src/components/ForgotPasswordModal.vue","312"
"zh_e9aa8ce8af81e5a4","验证失败","Authentication failed","admin/src/components/ForgotPasswordModal.vue","341"
"zh_e9878de7bdaee5a4","重置失败","Reset failed","admin/src/components/ForgotPasswordModal.vue","360"
"zh_e4b8aae4babae8ae","个人设置","personal settings","admin/src/components/ProfileModal.vue","12"
"zh_e5a793e5908d","姓名","name","admin/src/components/ProfileModal.vue","25"
"zh_e8afb7e8be93e585","请输入姓名","Please enter name","admin/src/components/ProfileModal.vue","29"
"zh_e8b4a6e58fb7","账号","Account number","admin/src/components/ProfileModal.vue","32"
"zh_e5bd93e5898de799","当前登录账号","Current login account","admin/src/components/ProfileModal.vue","39"
"zh_e982aee7aeb1","邮箱","Email","admin/src/components/ProfileModal.vue","44"
"zh_e8afb7e8be93e585","请输入邮箱","Please enter your email","admin/src/components/ProfileModal.vue","50"
"zh_e4bfaee694b9e5af","修改密码时需先填写旧密码","When changing the password, you need to fill in the old password first","admin/src/components/ProfileModal.vue","58"
"zh_e697a7e5af86e7a0","旧密码","old password","admin/src/components/ProfileModal.vue","61"
"zh_e4bfaee694b9e5af","修改密码时请输入旧密码","Please enter the old password when changing the password","admin/src/components/ProfileModal.vue","67"
"zh_e58f96e6b688","取消","Cancel","admin/src/components/ProfileModal.vue","97"
"zh_e4bf9de5ad98","保存","save","admin/src/components/ProfileModal.vue","100"
"zh_e8afb7e8be93e585","请输入有效的邮箱地址","Please enter a valid email address","admin/src/components/ProfileModal.vue","137"
"zh_e5af86e7a081e995","密码长度需为8-20位","Password length needs to be 8-20 characters","admin/src/components/ProfileModal.vue","149"
"zh_e8afb7e8be93e585","请输入旧密码","Please enter old password","admin/src/components/ProfileModal.vue","157"
"zh_e8afb7e7a1aee8ae","请确认新密码","Please confirm new password","admin/src/components/ProfileModal.vue","163"
"zh_e5af86e7a081e4bf","密码修改失败，请检查输入信息","Password modification failed, please check the input information","admin/src/components/ProfileModal.vue","218"
"zh_e4b8aae4babae8b5","个人资料修改失败，请检查输入信息","Profile modification failed, please check the input information","admin/src/components/ProfileModal.vue","228"
"zh_e4bf9de5ad98e688","保存成功","Saved successfully","admin/src/components/ProfileModal.vue","232"
"zh_e9a696e9a1b5","首页","Home page","admin/src/layouts/MainLayout.vue","23"
"zh_e695ace8afb7e69c","敬请期待","Stay tuned","admin/src/layouts/MainLayout.vue","34"
"zh_e782b9e587bbe5b1","点击展开","Click to expand","admin/src/layouts/MainLayout.vue","56"
"zh_e794a8e688b7e88f","用户菜单","User menu","admin/src/layouts/MainLayout.vue","59"
"zh_e98080e587bae799","退出登录","Log out","admin/src/layouts/MainLayout.vue","69"
"zh_e69d83e99990e7ae","权限管理","Permission management","admin/src/layouts/MainLayout.vue","123"
"zh_e88f9ce58d95e7ae","菜单管理","Menu management","admin/src/layouts/MainLayout.vue","125"
"zh_e69d83e99990e985","权限配置","Permission configuration","admin/src/layouts/MainLayout.vue","126"
"zh_e5908ee58fb0e794","后台用户管理","Backend user management","admin/src/layouts/MainLayout.vue","127"
"zh_e5ad97e585b8e7ae","字典管理","Dictionary management","admin/src/layouts/MainLayout.vue","128"
"zh_e794a8e688b7e4b8","用户中心","User Center","admin/src/layouts/MainLayout.vue","133"
"zh_e5ada6e7949fe588","学生列表","student list","admin/src/layouts/MainLayout.vue","135"
"zh_e59088e5908ce7ae","合同管理","Contract management","admin/src/layouts/MainLayout.vue","136"
"zh_e5afbce5b888e588","导师列表","Mentor List","admin/src/layouts/MainLayout.vue","137"
"zh_e5afbce5b888e68e","导师排期管理","Tutor schedule management","admin/src/layouts/MainLayout.vue","138"
"zh_e6b182e8818ce4b8","求职中心","Job Search Center","admin/src/layouts/MainLayout.vue","143"
"zh_e5b297e4bd8de4bf","岗位信息","Position information","admin/src/layouts/MainLayout.vue","145"
"zh_e5ada6e7949fe887","学生自添岗位","Posts created by students","admin/src/layouts/MainLayout.vue","146"
"zh_e5ada6e59198e6b1","学员求职总览","Overview of student job search","admin/src/layouts/MainLayout.vue","147"
"zh_e6a8a1e68b9fe5ba","模拟应聘管理","Simulated application management","admin/src/layouts/MainLayout.vue","148"
"zh_e69599e5ada6e4b8","教学中心","Teaching Center","admin/src/layouts/MainLayout.vue","153"
"zh_e8afbee7a88be8ae","课程记录","course records","admin/src/layouts/MainLayout.vue","155"
"zh_e4babae99985e585","人际关系沟通记录","interpersonal communication records","admin/src/layouts/MainLayout.vue","156"
"zh_e8b4a2e58aa1e4b8","财务中心","Financial Center","admin/src/layouts/MainLayout.vue","161"
"zh_e8afbee697b6e7bb","课时结算","Class hour settlement","admin/src/layouts/MainLayout.vue","163"
"zh_e68aa5e99480e7ae","报销管理","Reimbursement management","admin/src/layouts/MainLayout.vue","164"
"zh_e8b584e6ba90e4b8","资源中心","Resource Center","admin/src/layouts/MainLayout.vue","169"
"zh_e69687e4bbb6","文件","File","admin/src/layouts/MainLayout.vue","171"
"zh_e59ca8e7babfe6b5","在线测试题库","Online test question bank","admin/src/layouts/MainLayout.vue","172"
"zh_e79c9fe4babae99d","真人面试题库","Real person interview question bank","admin/src/layouts/MainLayout.vue","173"
"zh_e99da2e8af95e79c","面试真题","Real interview questions","admin/src/layouts/MainLayout.vue","174"
"zh_e4b8aae4babae4b8","个人中心","Personal center","admin/src/layouts/MainLayout.vue","179"
"zh_e982aee4bbb6","邮件","Mail","admin/src/layouts/MainLayout.vue","181"
"zh_e6b688e681afe7ae","消息管理","Message management","admin/src/layouts/MainLayout.vue","182"
"zh_e68a95e8af89e5bb","投诉建议","Complaints and suggestions","admin/src/layouts/MainLayout.vue","183"
"zh_e6938de4bd9ce697","操作日志","Operation log","admin/src/layouts/MainLayout.vue","184"
"zh_e8b685e7baa7e7ae","超级管理员","super administrator","admin/src/layouts/MainLayout.vue","205"
"zh_e7a1aee8aea4e980","确认退出","Confirm to exit","admin/src/layouts/MainLayout.vue","235"
"zh_e7a1aee5ae9ae8a6","确定要退出登录吗","Are you sure you want to log out?","admin/src/layouts/MainLayout.vue","236"
"zh_e7a1aee5ae9a","确定","OK","admin/src/layouts/MainLayout.vue","237"
"zh_e5b7b2e98080e587","已退出登录","Logged out","admin/src/layouts/MainLayout.vue","241"
"zh_e799bbe5bd95","登录","Login","admin/src/router/index.ts","13"
"zh_e5ada6e59198e7ae","学员管理","Student management","admin/src/router/index.ts","55"
"zh_e5afbce5b888e7ae","导师管理","Tutor management","admin/src/router/index.ts","61"
"zh_e5908ee58fb0e7ae","后台管理系统","Backend management system","admin/src/router/index.ts","126"
"zh_e682a8e6b2a1e69c","您没有权限访问此页面","You do not have permission to access this page","admin/src/router/index.ts","156"
"zh_e69caae591bde590","未命名分组","Unnamed group","admin/src/router/runtimeRoutes.ts","79"
"zh_e58886e9858de5af","分配导师","Assign a mentor","admin/src/views/career/job-overview/components/AssignMentorModal.vue","12"
"zh_e5be85e58886e985","待分配学员","Students to be assigned","admin/src/views/career/job-overview/components/AssignMentorModal.vue","28"
"zh_e5bbbae8aeaee588","建议分配","Recommended allocation","admin/src/views/career/job-overview/components/AssignMentorModal.vue","41"
"zh_e4bd8de5afbce5b8","位导师","mentors","admin/src/views/career/job-overview/components/AssignMentorModal.vue","42"
"zh_e6848fe59091e5af","意向导师","Intended mentor","admin/src/views/career/job-overview/components/AssignMentorModal.vue","45"
"zh_e7ad9be98089e5af","筛选导师","Screening tutors","admin/src/views/career/job-overview/components/AssignMentorModal.vue","52"
"zh_e585a8e983a8e88c","全部范围","full range","admin/src/views/career/job-overview/components/AssignMentorModal.vue","60"
"zh_e68e92e69c9fe78a","排期状态筛选","Scheduling status filter","admin/src/views/career/job-overview/components/AssignMentorModal.vue","64"
"zh_e58886e9858de5af","分配导师弹窗排期状态筛选","Assignment tutor pop-up window scheduling status filter","admin/src/views/career/job-overview/components/AssignMentorModal.vue","65"
"zh_e585a8e983a8e4b8","全部主攻方向","All main directions of attack","admin/src/views/career/job-overview/components/AssignMentorModal.vue","71"
"zh_e4b8bbe694bbe696","主攻方向筛选","Filter by main direction of attack","admin/src/views/career/job-overview/components/AssignMentorModal.vue","75"
"zh_e58886e9858de5af","分配导师弹窗主攻方向筛选","Assign tutor pop-up window to select main direction of attack","admin/src/views/career/job-overview/components/AssignMentorModal.vue","76"
"zh_e6909ce7b4a2e5af","搜索导师姓名","Search for tutor name","admin/src/views/career/job-overview/components/AssignMentorModal.vue","82"
"zh_e5afbce5b888e690","导师搜索","Tutor search","admin/src/views/career/job-overview/components/AssignMentorModal.vue","84"
"zh_e58886e9858de5af","分配导师弹窗导师搜索","Assign tutor pop-up window tutor search","admin/src/views/career/job-overview/components/AssignMentorModal.vue","85"
"zh_e585b1e689bee588","共找到","Found in total","admin/src/views/career/job-overview/components/AssignMentorModal.vue","93"
"zh_e98089e68ba9e5af","选择导师","Choose a tutor","admin/src/views/career/job-overview/components/AssignMentorModal.vue","99"
"zh_e58fafe5a49ae980","可多选","Multiple selections possible","admin/src/views/career/job-overview/components/AssignMentorModal.vue","100"
"zh_e5bd93e5898de6b2","当前没有可直接分配的导师候选","There are currently no mentor candidates available for direct assignment","admin/src/views/career/job-overview/components/AssignMentorModal.vue","104"
"zh_e58886e9858de5af","分配导师弹窗","Assign tutor pop-up window","admin/src/views/career/job-overview/components/AssignMentorModal.vue","126"
"zh_e58fafe58886e985","可分配导师","Assignable mentors","admin/src/views/career/job-overview/components/AssignMentorModal.vue","140"
"zh_e5b7b2e98089e68b","已选择","Selected","admin/src/views/career/job-overview/components/AssignMentorModal.vue","148"
"zh_e5a487e6b3a8","备注","Remarks","admin/src/views/career/job-overview/components/AssignMentorModal.vue","154"
"zh_e58886e9858de5af","分配导师弹窗备注","Assignment instructor pop-up window notes","admin/src/views/career/job-overview/components/AssignMentorModal.vue","155"
"zh_e98089e5a1ab","选填","Optional","admin/src/views/career/job-overview/components/AssignMentorModal.vue","159"
"zh_e7bb99e5afbce5b8","给导师的特别说明，如学员背景、重点辅导内容等","Special instructions for tutors, such as student background, key tutoring content, etc.","admin/src/views/career/job-overview/components/AssignMentorModal.vue","167"
"zh_e68f90e4baa4e4b8","提交中","Submitting","admin/src/views/career/job-overview/components/AssignMentorModal.vue","181"
"zh_e7a1aee8aea4e588","确认分配","Confirm allocation","admin/src/views/career/job-overview/components/AssignMentorModal.vue","181"
"zh_e78fade4b8bbe4bb","班主任推荐","Recommended by the head teacher","admin/src/views/career/job-overview/components/AssignMentorModal.vue","229"
"zh_e5ada6e59198","学员","student","admin/src/views/career/job-overview/components/AssignMentorModal.vue","247"
"zh_e69a82e697a0e5ad","暂无学员意向导师","There are currently no prospective mentors for students","admin/src/views/career/job-overview/components/AssignMentorModal.vue","252"
"zh_e8afb7e887b3e5b0","请至少选择1位导师","Please select at least 1 tutor","admin/src/views/career/job-overview/components/AssignMentorModal.vue","313"
"zh_e69fa5e79c8be585","查看全部学员的求职进度，管理导师和题库分配","View the job search progress of all students, manage tutors and question bank assignments","admin/src/views/career/job-overview/index.vue","3"
"zh_e5afbce587ba","导出","Export","admin/src/views/career/job-overview/index.vue","7"
"zh_e69cace69c88e585","本月关键指标","Key indicators for this month","admin/src/views/career/job-overview/index.vue","17"
"zh_e99da2e8af95e980","面试通过率","Interview pass rate","admin/src/views/career/job-overview/index.vue","27"
"zh_e6b182e8818ce8bd","求职转化漏斗","job search conversion funnel","admin/src/views/career/job-overview/index.vue","34"
"zh_e5bd93e5898de69a","当前暂无漏斗数据","There is currently no funnel data","admin/src/views/career/job-overview/index.vue","46"
"zh_e783ade997a8e585","热门公司申请统计","Popular company application statistics","admin/src/views/career/job-overview/index.vue","53"
"zh_e794b3e8afb7","申请","Apply","admin/src/views/career/job-overview/index.vue","59"
"zh_e5bd93e5898de69a","当前暂无热门公司统计","Currently there are no popular company statistics","admin/src/views/career/job-overview/index.vue","65"
"zh_e6909ce7b4a2e5ad","搜索学员姓名","Search student name","admin/src/views/career/job-overview/index.vue","70"
"zh_e585a8e983a8e585","全部公司","All companies","admin/src/views/career/job-overview/index.vue","71"
"zh_e585a8e983a8e78a","全部状态","All status","admin/src/views/career/job-overview/index.vue","74"
"zh_e585a8e983a8e78f","全部班主任","All class teachers","admin/src/views/career/job-overview/index.vue","77"
"zh_e58886e9858de78a","分配状态","allocation status","admin/src/views/career/job-overview/index.vue","80"
"zh_e5be85e58886e985","待分配","To be allocated","admin/src/views/career/job-overview/index.vue","81"
"zh_e5b7b2e58886e985","已分配","assigned","admin/src/views/career/job-overview/index.vue","82"
"zh_e6909ce7b4a2","搜索","Search","admin/src/views/career/job-overview/index.vue","86"
"zh_e5be85e58886e985","待分配导师","Tutor to be assigned","admin/src/views/career/job-overview/index.vue","95"
"zh_e585a8e983a8e5ad","全部学员","All students","admin/src/views/career/job-overview/index.vue","99"
"zh_e4bba5e4b88be5ad","以下学员申请了辅导，需要分配导师","The following students have applied for tutoring and need to be assigned a tutor","admin/src/views/career/job-overview/index.vue","108"
"zh_e5bd93e5898de6b2","当前没有待分配导师的岗位申请","There are currently no applications for tutors to be assigned.","admin/src/views/career/job-overview/index.vue","110"
"zh_e69a82e697a0e684","暂无意向导师","No intention of mentoring yet","admin/src/views/career/job-overview/index.vue","125"
"zh_e69fa5e79c8be585","查看全部学员的求职进度（只读","View the job search progress of all students (read only","admin/src/views/career/job-overview/index.vue","140"
"zh_e5bd93e5898de7ad","当前筛选条件下暂无学员求职记录","There are currently no job search records for students under the current filter conditions.","admin/src/views/career/job-overview/index.vue","142"
"zh_e59cb0e58cbae5be","地区待补充","Area to be added","admin/src/views/career/job-overview/index.vue","148"
"zh_e7a1aee8aea4","确认","Confirm","admin/src/views/career/job-overview/index.vue","153"
"zh_e5afbce5b888e4bf","导师信息待补充","Tutor information to be added","admin/src/views/career/job-overview/index.vue","163"
"zh_e69caae58886e985","未分配导师","No mentor assigned","admin/src/views/career/job-overview/index.vue","163"
"zh_e69a82e697a0e58f","暂无反馈","No feedback yet","admin/src/views/career/job-overview/index.vue","166"
"zh_e585ace58fb82fe5","公司/岗位","Company/Position","admin/src/views/career/job-overview/index.vue","215"
"zh_e998b6e6aeb5","阶段","stage","admin/src/views/career/job-overview/index.vue","216"
"zh_e99da2e8af95e697","面试时间","Interview time","admin/src/views/career/job-overview/index.vue","217"
"zh_e99c80e6b182e5af","需求导师","Need a mentor","admin/src/views/career/job-overview/index.vue","218"
"zh_e794b3e8afb7e697","申请时间","Application time","admin/src/views/career/job-overview/index.vue","219"
"zh_e6938de4bd9c","操作","Operation","admin/src/views/career/job-overview/index.vue","220"
"zh_e8be85e5afbce78a","辅导状态","Counseling status","admin/src/views/career/job-overview/index.vue","228"
"zh_e5afbce5b888","导师","mentor","admin/src/views/career/job-overview/index.vue","229"
"zh_e8afbee697b6202f","课时 / 反馈","Lessons/Feedback","admin/src/views/career/job-overview/index.vue","230"
"zh_e5b7b2e68a95e980","已投递","Delivered","admin/src/views/career/job-overview/index.vue","267"
"zh_e5b7b2e68b92e7bb","已拒绝","Rejected","admin/src/views/career/job-overview/index.vue","274"
"zh_e4b8bbe58aa8e694","主动放弃","give up voluntarily","admin/src/views/career/job-overview/index.vue","275"
"zh_e99da2e8af95e4b8","面试中","During the interview","admin/src/views/career/job-overview/index.vue","346"
"zh_e9809ae8bf87e78e","通过率","pass rate","admin/src/views/career/job-overview/index.vue","346"
"zh_e5b7b2e88eb7","已获","Obtained","admin/src/views/career/job-overview/index.vue","347"
"zh_e585b3e6b3a8e5a4","关注失败复盘","Pay attention to failure review","admin/src/views/career/job-overview/index.vue","348"
"zh_e5b7b2e694bee5bc","已放弃","Abandoned","admin/src/views/career/job-overview/index.vue","349"
"zh_e8bfbde8b8aae590","追踪后续转化","Track subsequent conversions","admin/src/views/career/job-overview/index.vue","349"
"zh_e6b182e8818ce680","求职总览导出成功","Job search overview exported successfully","admin/src/views/career/job-overview/index.vue","402"
"zh_e6b182e8818ce680","求职总览导出失败","Failed to export job search overview","admin/src/views/career/job-overview/index.vue","404"
"zh_e8afa5e5ada6e591","该学员","The student","admin/src/views/career/job-overview/index.vue","433"
"zh_e5b7b2e5ae8ce688","已完成导师分配","Tutor assignment completed","admin/src/views/career/job-overview/index.vue","433"
"zh_e79a84e998b6e6ae","的阶段提醒已确认","The stage reminder of has been confirmed","admin/src/views/career/job-overview/index.vue","449"
"zh_e69caae69bb4e696","未更新","Not updated","admin/src/views/career/job-overview/index.vue","458"
"zh_e69caae794b3e8af","未申请","Not applied","admin/src/views/career/job-overview/index.vue","489"
"zh_e5be85e5ae89e68e","待安排","To be arranged","admin/src/views/career/job-overview/index.vue","504"
"zh_e5be85e7a1aee8ae","待确认时间","Time to be confirmed","admin/src/views/career/job-overview/index.vue","511"
"zh_e697b6e997b4e5be","时间待解析","Time to be parsed","admin/src/views/career/job-overview/index.vue","513"
"zh_e5b7b2e8bf87e99d","已过面试时间","Interview time has passed","admin/src/views/career/job-overview/index.vue","516"
"zh_e4bb8ae5a4a9","今天","today","admin/src/views/career/job-overview/index.vue","517"
"zh_e8bf98e589a9","还剩","left","admin/src/views/career/job-overview/index.vue","518"
"zh_e5889ae5889a","刚刚","just now","admin/src/views/career/job-overview/index.vue","522"
"zh_e5b08fe697b6e589","小时前","hours ago","admin/src/views/career/job-overview/index.vue","528"
"zh_e5a4a9e5898d","天前","days ago","admin/src/views/career/job-overview/index.vue","530"
"zh_e99da2e8af95","面试","interview","admin/src/views/career/job-overview/index.vue","536"
"zh_e68980e69c89e5ad","所有学员的岗位追踪","Position tracking for all trainees","admin/src/views/career/job-tracking/index.vue","3"
"zh_e69fa5e79c8be585","查看全部学员的求职申请进度","View the job application progress of all students","admin/src/views/career/job-tracking/index.vue","3"
"zh_e69da1e5b297e4bd","条岗位记录","job records","admin/src/views/career/job-tracking/index.vue","5"
"zh_e69da1e99da2e8af","条面试中","Interview in progress","admin/src/views/career/job-tracking/index.vue","5"
"zh_e5ada6e59198e5a7","学员姓名","Student name","admin/src/views/career/job-tracking/index.vue","20"
"zh_e6909ce7b4a2e5ad","搜索学员","Search students","admin/src/views/career/job-tracking/index.vue","21"
"zh_e78fade4b8bbe4bb","班主任","head teacher","admin/src/views/career/job-tracking/index.vue","23"
"zh_e78ab6e68081","状态","Status","admin/src/views/career/job-tracking/index.vue","26"
"zh_e585a8e983a8","全部","All","admin/src/views/career/job-tracking/index.vue","27"
"zh_e8bfbde8b8aae4b8","追踪中","Tracking","admin/src/views/career/job-tracking/index.vue","28"
"zh_e5b7b2e794b3e8af","已申请","Already applied","admin/src/views/career/job-tracking/index.vue","29"
"zh_e585ace58fb8","公司","company","admin/src/views/career/job-tracking/index.vue","35"
"zh_e6909ce7b4a2e585","搜索公司","Search company","admin/src/views/career/job-tracking/index.vue","36"
"zh_e59cb0e782b9","地点","location","admin/src/views/career/job-tracking/index.vue","38"
"zh_e6909ce7b4a2e59f","搜索城市 / 地区","Search city/region","admin/src/views/career/job-tracking/index.vue","39"
"zh_e9878de7bdae","重置","reset","admin/src/views/career/job-tracking/index.vue","47"
"zh_e5bd93e5898de7ad","当前筛选条件下暂无岗位追踪记录","There are currently no job tracking records under the current filter conditions.","admin/src/views/career/job-tracking/index.vue","60"
"zh_e69caae58886e985","未分配","Not allocated","admin/src/views/career/job-tracking/index.vue","71"
"zh_e6848fe59091e5af","意向导师未填","Intended tutor has not been filled in","admin/src/views/career/job-tracking/index.vue","85"
"zh_e7bc96e8be91","编辑","Edit","admin/src/views/career/job-tracking/index.vue","89"
"zh_e69bb4e696b0e6b1","更新求职状态","Update job search status","admin/src/views/career/job-tracking/index.vue","97"
"zh_e4bf9de5ad98e69b","保存更新","Save updates","admin/src/views/career/job-tracking/index.vue","99"
"zh_e5bd93e5898de78a","当前状态","Current status","admin/src/views/career/job-tracking/index.vue","106"
"zh_e99da2e8af95e998","面试阶段","interview stage","admin/src/views/career/job-tracking/index.vue","118"
"zh_e98089e68ba9e99d","选择面试时间","Choose interview time","admin/src/views/career/job-tracking/index.vue","126"
"zh_e68e92e999a4e5af","排除导师","exclude tutor","admin/src/views/career/job-tracking/index.vue","131"
"zh_e8a1a5e58585e8b7","补充跟进说明","Additional follow-up instructions","admin/src/views/career/job-tracking/index.vue","137"
"zh_e5b297e4bd8d","岗位","position","admin/src/views/career/job-tracking/index.vue","161"
"zh_e594afe4b880e5ad","唯一学员数","Number of unique students","admin/src/views/career/job-tracking/index.vue","215"
"zh_e5b7b2e68a95e980","已投递待推进","Submitted and awaiting advancement","admin/src/views/career/job-tracking/index.vue","216"
"zh_e99c80e8b79fe8bf","需跟进排期","Need to follow up the schedule","admin/src/views/career/job-tracking/index.vue","217"
"zh_e8bdace58c96e5ae","转化完成","Conversion completed","admin/src/views/career/job-tracking/index.vue","218"
"zh_e5be85e5a48de79b","待复盘","To be reviewed","admin/src/views/career/job-tracking/index.vue","219"
"zh_e5b297e4bd8de8bf","岗位追踪加载失败","Position tracking failed to load","admin/src/views/career/job-tracking/index.vue","230"
"zh_e5b297e4bd8de8bf","岗位追踪已更新","Job Tracking Updated","admin/src/views/career/job-tracking/index.vue","276"
"zh_e5b297e4bd8de8bf","岗位追踪更新失败","Position tracking update failed","admin/src/views/career/job-tracking/index.vue","281"
"zh_e5a484e79086e6a8","处理模拟应聘申请","Process mock job applications","admin/src/views/career/mock-practice/components/AssignMockModal.vue","12"
"zh_e5bbbae8aeaee5af","建议导师","Suggest a mentor","admin/src/views/career/mock-practice/components/AssignMockModal.vue","24"
"zh_e5afbce5b888e580","导师候选池","Mentor Candidate Pool","admin/src/views/career/mock-practice/components/AssignMockModal.vue","34"
"zh_e6848fe59091e5af","意向导师优先默认勾选，可继续补充分配导师","Intended tutors are given priority and checked by default, and tutors can continue to be assigned.","admin/src/views/career/mock-practice/components/AssignMockModal.vue","35"
"zh_e694afe68c81e5a4","支持多导师","Support multiple tutors","admin/src/views/career/mock-practice/components/AssignMockModal.vue","37"
"zh_e5bd93e5898de6b2","当前没有可分配导师，请先补充导师目录","There are currently no tutors available for assignment. Please supplement the tutor directory first.","admin/src/views/career/mock-practice/components/AssignMockModal.vue","64"
"zh_e9a284e7baa6e697","预约时间","Appointment time","admin/src/views/career/mock-practice/components/AssignMockModal.vue","69"
"zh_e5a487e6b3a8e8af","备注说明","Remarks","admin/src/views/career/mock-practice/components/AssignMockModal.vue","74"
"zh_e4be8be5a682efbc","例如：先安排行为面模拟，下一次补","For example: arrange behavioral simulation first, and then make up for it next time","admin/src/views/career/mock-practice/components/AssignMockModal.vue","79"
"zh_e7a1aee8aea4e5ae","确认安排","Confirm arrangement","admin/src/views/career/mock-practice/components/AssignMockModal.vue","87"
"zh_e8afb7e98089e68b","请选择预约时间","Please select an appointment time","admin/src/views/career/mock-practice/components/AssignMockModal.vue","179"
"zh_e6a8a1e68b9fe99d","模拟面试","mock interview","admin/src/views/career/mock-practice/components/AssignMockModal.vue","194"
"zh_e4babae99985e585","人际关系测试","interpersonal test","admin/src/views/career/mock-practice/components/AssignMockModal.vue","195"
